label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
bird,0.17965304851531982,0.5866697430610657,-1.0951840749839903e-06,0.31270548701286316,0.5229060053825378,0.08108346909284592,0.38357943296432495,0.44755202531814575,0.0950876921415329,0.45100995898246765,0.39966046810150146,0.08844396471977234,0.49472182989120483,0.3543868958950043,0.07553937286138535,0.3022465109825134,0.3476107120513916,-0.02285420335829258,0.4574955105781555,0.3049241304397583,-0.06316427886486053,0.5158905982971191,0.29756200313568115,-0.07869798690080643,0.541326642036438,0.2905295193195343,-0.09355486184358597,0.2846352159976959,0.3615281879901886,-0.09193270653486252,0.4712577760219574,0.3893950283527374,-0.1633945107460022,0.5076813101768494,0.4650897979736328,-0.17207850515842438,0.5102234482765198,0.5108789205551147,-0.17238977551460266,0.27770623564720154,0.4061679244041443,-0.15455123782157898,0.46124517917633057,0.4321846067905426,-0.22260984778404236,0.508139967918396,0.5020295977592468,-0.21307209134101868,0.5145896673202515,0.5435492396354675,-0.19908474385738373,0.29308393597602844,0.45984846353530884,-0.2095188945531845,0.39134925603866577,0.38386836647987366,-0.2913699746131897,0.4511946439743042,0.3257453441619873,-0.32501906156539917,0.5018504858016968,0.2751949727535248,-0.34283626079559326
bird,0.2756359875202179,0.5385134816169739,1.081532090552173e-07,0.38616296648979187,0.47320127487182617,0.06601574271917343,0.4296749234199524,0.40956634283065796,0.08582425862550735,0.4644579291343689,0.3714804947376251,0.08706260472536087,0.4942277669906616,0.3357049822807312,0.08195018768310547,0.33083048462867737,0.3335646390914917,0.026435771957039833,0.4253440499305725,0.27328357100486755,0.009505069814622402,0.4713115394115448,0.22693303227424622,-0.0003901351010426879,0.5037620663642883,0.187937930226326,-0.01087539829313755,0.31457269191741943,0.3385445773601532,-0.028599372133612633,0.4544109106063843,0.3024868369102478,-0.05964627116918564,0.512112557888031,0.29826557636260986,-0.07260682433843613,0.5432404279708862,0.2949353754520416,-0.07951614260673523,0.31917697191238403,0.363421231508255,-0.08009800314903259,0.4479943811893463,0.3111268877983093,-0.1096666157245636,0.5005509853363037,0.29164013266563416,-0.11567308753728867,0.5285067558288574,0.2709398567676544,-0.11807790398597717,0.34302061796188354,0.3972111940383911,-0.12612098455429077,0.4173155426979065,0.32879143953323364,-0.15810275077819824,0.4628772437572479,0.28523698449134827,-0.16901728510856628,0.5013934373855591,0.2503204643726349,-0.17474931478500366
bird,0.6968204379081726,0.5425891876220703,-5.851999844708189e-07,0.6074737310409546,0.49872344732284546,0.02280259132385254,0.5786781907081604,0.4337976574897766,0.021238315850496292,0.5631623268127441,0.3946007490158081,0.011861100792884827,0.5467054843902588,0.3639678955078125,-0.0003550405672285706,0.6911150217056274,0.34801220893859863,-0.021559711545705795,0.597407877445221,0.26598629355430603,-0.03866680711507797,0.5555068254470825,0.22122962772846222,-0.040605466812849045,0.5240393280982971,0.17946122586727142,-0.04392167925834656,0.7036296129226685,0.35523101687431335,-0.04964660480618477,0.5586730241775513,0.3303461968898773,-0.09237611293792725,0.5359686613082886,0.37970206141471863,-0.0974520742893219,0.5480414032936096,0.4111170172691345,-0.09359684586524963,0.6886358261108398,0.37797045707702637,-0.07419715076684952,0.5561291575431824,0.3522433638572693,-0.1128188893198967,0.5323179364204407,0.4035836458206177,-0.10237745195627213,0.5478287935256958,0.4365820288658142,-0.08656638115644455,0.6500921249389648,0.40438035130500793,-0.0966222882270813,0.5777648091316223,0.3260611295700073,-0.1371491253376007,0.5426548719406128,0.27707844972610474,-0.14951829612255096,0.5298163890838623,0.23236826062202454,-0.15249945223331451
bird,0.7080140113830566,0.5356748104095459,-7.445175356224354e-07,0.6187572479248047,0.4772173762321472,0.019085556268692017,0.5919122695922852,0.4093579053878784,0.014425787143409252,0.5829067826271057,0.3685658872127533,0.004100680351257324,0.5735316872596741,0.34055039286613464,-0.007166088558733463,0.7191933989524841,0.3340490758419037,-0.029621820896863937,0.6187282800674438,0.25139984488487244,-0.04893968626856804,0.5741515755653381,0.20675566792488098,-0.05472532659769058,0.5410431623458862,0.162811279296875,-0.06345938891172409,0.730664074420929,0.34293627738952637,-0.054591864347457886,0.5724381804466248,0.31689444184303284,-0.08974757045507431,0.554105818271637,0.3671727776527405,-0.08735871315002441,0.5708388686180115,0.39559853076934814,-0.08478879928588867,0.7098610401153564,0.36731863021850586,-0.07722263038158417,0.5663831830024719,0.34516265988349915,-0.10787602514028549,0.5461204051971436,0.3989622890949249,-0.09003495424985886,0.5642985105514526,0.43232035636901855,-0.07634271681308746,0.667864978313446,0.394539475440979,-0.0988469198346138,0.5894966721534729,0.3240450322628021,-0.13928712904453278,0.5498256087303162,0.27956268191337585,-0.15373897552490234,0.5304803848266602,0.23550179600715637,-0.16187354922294617
bird,0.3008577227592468,0.5185292959213257,4.988178261555731e-07,0.4001174867153168,0.4512873589992523,0.053757838904857635,0.4351541996002197,0.3837510943412781,0.06631536036729813,0.46270686388015747,0.34021660685539246,0.06314150243997574,0.4882681369781494,0.30170661211013794,0.053926143795251846,0.343915730714798,0.3217322826385498,0.013989505358040333,0.43620800971984863,0.27117234468460083,-0.00903748907148838,0.4808479845523834,0.22588711977005005,-0.022715963423252106,0.5160167217254639,0.18753162026405334,-0.035668570548295975,0.3243769109249115,0.3264538049697876,-0.03825734183192253,0.4499063789844513,0.2685214877128601,-0.07282088696956635,0.5087648630142212,0.2316124141216278,-0.08963145315647125,0.5513699054718018,0.19895854592323303,-0.09940963238477707,0.3275371789932251,0.3504866063594818,-0.08773846924304962,0.44190502166748047,0.28209882974624634,-0.12324608862400055,0.4902600944042206,0.2421877384185791,-0.13461339473724365,0.5205443501472473,0.20306916534900665,-0.13946762681007385,0.35264331102371216,0.38667115569114685,-0.13259412348270416,0.42286962270736694,0.3179071545600891,-0.16822224855422974,0.46398356556892395,0.2702537477016449,-0.18215312063694,0.49917033314704895,0.22899380326271057,-0.18974743783473969
bird,0.28330206871032715,0.5092841386795044,-8.032496339183126e-07,0.37927645444869995,0.46469372510910034,0.079697385430336,0.42785996198654175,0.41478288173675537,0.10815276205539703,0.4729604125022888,0.3868041932582855,0.11551249772310257,0.5075770616531372,0.36507466435432434,0.11829466372728348,0.34821540117263794,0.3261326849460602,0.04178145155310631,0.44954559206962585,0.2737315595149994,0.03775215148925781,0.49331924319267273,0.2440592348575592,0.04132163152098656,0.5236313343048096,0.2195800542831421,0.04026227444410324,0.33707812428474426,0.330057293176651,-0.014256158843636513,0.4876079857349396,0.33387452363967896,-0.054980210959911346,0.5003743171691895,0.38925644755363464,-0.06125437840819359,0.48670458793640137,0.42529430985450745,-0.05629041790962219,0.34397557377815247,0.35140764713287354,-0.06377002596855164,0.48917752504348755,0.34835654497146606,-0.10337074846029282,0.5009525418281555,0.3994956314563751,-0.09491158276796341,0.48827385902404785,0.4294876158237457,-0.07908803224563599,0.3691624402999878,0.37625423073768616,-0.10618915408849716,0.4523751437664032,0.3117901384830475,-0.14864429831504822,0.4989185631275177,0.27069091796875,-0.1603468954563141,0.5362163782119751,0.2340710163116455,-0.1623249650001526
bird,0.7707023620605469,0.505915641784668,-3.8752264686081617e-07,0.6602880954742432,0.48035281896591187,0.03997206687927246,0.6141666769981384,0.43173301219940186,0.047056060284376144,0.5751819610595703,0.40873831510543823,0.04345746710896492,0.5422922372817993,0.38854798674583435,0.03654443845152855,0.7010680437088013,0.33543187379837036,0.00437015388160944,0.6157016158103943,0.2690719962120056,-0.00788787379860878,0.5813946723937988,0.22844451665878296,-0.007157519459724426,0.55434250831604,0.18970370292663574,-0.008318822830915451,0.7141732573509216,0.33973953127861023,-0.02874269150197506,0.563826322555542,0.3352019190788269,-0.06575435400009155,0.5326852798461914,0.3875625431537628,-0.07174842804670334,0.5396732687950134,0.41952967643737793,-0.0707191750407219,0.7035861611366272,0.36117032170295715,-0.05806291848421097,0.5632548928260803,0.34884563088417053,-0.09457540512084961,0.5266916155815125,0.40303778648376465,-0.08949016779661179,0.5289319753646851,0.43366771936416626,-0.07960852235555649,0.6717619299888611,0.39012283086776733,-0.0831407830119133,0.6025619506835938,0.3277877867221832,-0.1242901012301445,0.5648298263549805,0.28784599900245667,-0.14200586080551147,0.5451496839523315,0.2469150573015213,-0.15018780529499054
bird,0.3415495753288269,0.5306004285812378,-1.0642338565958198e-07,0.3914238512516022,0.4620974063873291,0.026259465143084526,0.4143666923046112,0.384784072637558,0.011407013051211834,0.4515157639980316,0.3292500972747803,-0.011464823968708515,0.48155492544174194,0.28125905990600586,-0.036100246012210846,0.3211514949798584,0.3297465145587921,-0.06292326748371124,0.41674569249153137,0.2611822187900543,-0.0999649316072464,0.46313124895095825,0.2210789918899536,-0.11574510484933853,0.4886096119880676,0.18022674322128296,-0.13321572542190552,0.31146112084388733,0.3489205539226532,-0.10015507787466049,0.4655405879020691,0.3349645733833313,-0.15614351630210876,0.487033873796463,0.3981837034225464,-0.145965114235878,0.47341811656951904,0.4309694170951843,-0.13682147860527039,0.32180437445640564,0.38708925247192383,-0.13493789732456207,0.47443515062332153,0.37263432145118713,-0.18419018387794495,0.4855627715587616,0.43140432238578796,-0.15068967640399933,0.4643203020095825,0.46823132038116455,-0.12530717253684998,0.34947633743286133,0.4304271340370178,-0.16867582499980927,0.4177415072917938,0.3694097101688385,-0.2271537482738495,0.4581664800643921,0.3212797939777374,-0.243033304810524,0.4881659746170044,0.2759789228439331,-0.25211986899375916
bird,0.5969409942626953,0.5197044610977173,-7.485601258849783e-07,0.5421714782714844,0.4524698853492737,0.0018860093550756574,0.5283859372138977,0.3741747736930847,-0.006113773211836815,0.5263645052909851,0.3197784125804901,-0.014848626218736172,0.5228621363639832,0.27648401260375977,-0.023354191333055496,0.6775799989700317,0.33107030391693115,-0.06490935385227203,0.5801392197608948,0.2673312723636627,-0.10232987254858017,0.5357800722122192,0.22828032076358795,-0.12335429340600967,0.5054435729980469,0.1866057813167572,-0.1444547325372696,0.7092380523681641,0.3544160723686218,-0.08558269590139389,0.5347691178321838,0.327677845954895,-0.13855938613414764,0.4969702363014221,0.37870311737060547,-0.1377887725830078,0.5045793056488037,0.40633219480514526,-0.13700638711452484,0.7030830383300781,0.3914664089679718,-0.10642680525779724,0.5335341691970825,0.37014731764793396,-0.1508910357952118,0.48690828680992126,0.4182542860507965,-0.1310194879770279,0.4899870753288269,0.4538765251636505,-0.11682645231485367,0.6751850843429565,0.4306926429271698,-0.128453329205513,0.6036460399627686,0.3804890215396881,-0.1885709911584854,0.5581284761428833,0.33898425102233887,-0.2142113894224167,0.535802960395813,0.3019063472747803,-0.22988584637641907
bird,0.6547442674636841,0.5270692110061646,-7.817941991561383e-07,0.572411060333252,0.4601342976093292,0.013466551899909973,0.5591683983802795,0.3878912031650543,0.008746997453272343,0.5557695627212524,0.33896759152412415,-0.00457040686160326,0.5516608357429504,0.303382933139801,-0.016706619411706924,0.7094286680221558,0.3285903334617615,-0.018059777095913887,0.6126443147659302,0.2497439682483673,-0.045278456062078476,0.5694985389709473,0.2059909999370575,-0.052674341946840286,0.5450056195259094,0.16221068799495697,-0.05822287127375603,0.7348678112030029,0.338243693113327,-0.04517410695552826,0.5592747330665588,0.3168397843837738,-0.1023566797375679,0.526310920715332,0.37724974751472473,-0.10828343778848648,0.5431767702102661,0.41082999110221863,-0.10148365795612335,0.7258039712905884,0.35892772674560547,-0.07206390053033829,0.5556613206863403,0.34709978103637695,-0.12409641593694687,0.5136227011680603,0.4082144498825073,-0.11007038503885269,0.5233591794967651,0.44671595096588135,-0.08798425644636154,0.693345844745636,0.3830001652240753,-0.09830030798912048,0.6187196969985962,0.3077995479106903,-0.14289191365242004,0.5773385167121887,0.25920915603637695,-0.15248741209506989,0.5581457614898682,0.21342672407627106,-0.15143506228923798
bird,0.8277546167373657,0.5339450836181641,-3.4574421192701266e-07,0.6993650794029236,0.5126453638076782,0.04678185284137726,0.6369847059249878,0.4569714367389679,0.060023196041584015,0.5962105393409729,0.4232437312602997,0.06064978614449501,0.560680091381073,0.3948696255683899,0.056561972945928574,0.7096882462501526,0.3520944118499756,0.015316534787416458,0.6303215026855469,0.28071659803390503,0.00018999750318471342,0.5934194922447205,0.23395171761512756,-0.0031547353137284517,0.5588921308517456,0.18954779207706451,-0.008621356450021267,0.7279632687568665,0.35385483503341675,-0.02390623651444912,0.5725953578948975,0.3521156311035156,-0.06527020037174225,0.5317592024803162,0.4045625925064087,-0.07655656337738037,0.5235637426376343,0.4373280704021454,-0.0789136067032814,0.7261505722999573,0.3782733678817749,-0.059923455119132996,0.5750023126602173,0.3693065643310547,-0.10346424579620361,0.5333607196807861,0.4246309697628021,-0.1020105704665184,0.5262802243232727,0.4550161361694336,-0.09366698563098907,0.7026757597923279,0.4133663475513458,-0.09116942435503006,0.6175662279129028,0.35204166173934937,-0.14423727989196777,0.5759343504905701,0.3090974688529968,-0.16884902119636536,0.5549809336662292,0.2625671625137329,-0.18073992431163788
bird,0.24116332828998566,0.5340267419815063,-8.518697995896218e-07,0.3617485761642456,0.49907606840133667,0.049797799438238144,0.42263519763946533,0.44882458448410034,0.06249573826789856,0.47852498292922974,0.42014068365097046,0.05935076251626015,0.5173198580741882,0.40376853942871094,0.053416263312101364,0.3519287705421448,0.3369182050228119,0.010662851855158806,0.48202136158943176,0.3026757836341858,-0.010846334509551525,0.5255972743034363,0.28720495104789734,-0.018352024257183075,0.5415549278259277,0.27473658323287964,-0.0236577820032835,0.3341783881187439,0.3416709005832672,-0.033431753516197205,0.5027333498001099,0.36772775650024414,-0.08843516558408737,0.5108105540275574,0.43175575137138367,-0.10122543573379517,0.49206653237342834,0.4707677364349365,-0.09804648905992508,0.33388134837150574,0.3686845898628235,-0.0735911950469017,0.4930153787136078,0.3906054198741913,-0.1281329244375229,0.5034531354904175,0.45259028673171997,-0.12505461275577545,0.4872145652770996,0.488382488489151,-0.10789211839437485,0.35234370827674866,0.40231844782829285,-0.10864192992448807,0.44309887290000916,0.33888623118400574,-0.15589027106761932,0.4945746958255768,0.29743465781211853,-0.16740401089191437,0.5379534959793091,0.2621523141860962,-0.16723564267158508
bird,0.26713234186172485,0.524815022945404,-3.8861460716077545e-09,0.3570561110973358,0.44968485832214355,0.06509541720151901,0.39399680495262146,0.37530434131622314,0.08013734966516495,0.42983853816986084,0.32484233379364014,0.07661352306604385,0.4551616907119751,0.2821613848209381,0.06737140566110611,0.29994702339172363,0.3095841109752655,0.016771093010902405,0.40181630849838257,0.2451900839805603,-0.0020491492468863726,0.44836196303367615,0.19502688944339752,-0.009280290454626083,0.4814234673976898,0.15240395069122314,-0.017582794651389122,0.28408339619636536,0.3140575587749481,-0.0383952260017395,0.4423832893371582,0.2875511050224304,-0.07706187665462494,0.49574920535087585,0.2998168468475342,-0.08492842316627502,0.5184629559516907,0.30802202224731445,-0.08550384640693665,0.2927427291870117,0.3383695185184479,-0.08993643522262573,0.4405668079853058,0.28989940881729126,-0.12568399310112,0.48876118659973145,0.2755010724067688,-0.125885009765625,0.5083005428314209,0.25572460889816284,-0.12205659598112106,0.3215199410915375,0.3711523115634918,-0.13564597070217133,0.40411996841430664,0.2949437201023102,-0.16748997569084167,0.4539223909378052,0.24468567967414856,-0.17435133457183838,0.4943767786026001,0.2012103646993637,-0.1770673245191574
